Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Quarter,Day,Weekday,Daily Return,Cumulative Return,MACD,Signal_Line,RSI,52W_High,Lag_1,Lag_2,Rolling_Mean_7,Rolling_Std_7
2009-06-22,152.47795771183874,153.82661570819724,145.972656943036,146.6271514892578,4106208,0.0,0.0,2009,6,2,22,Monday,-0.026724431043876007,4.967189094248566,6.288354195928633,6.936133876964886,63.95730594557647,192.6808390636465,150.6532745361328,149.30462646484375,150.73648289271765,2.5485964554602494
2009-06-23,142.79939043082263,149.84019370900904,142.00606048398473,145.4372100830078,5135694,0.0,0.0,2009,6,2,23,Tuesday,-0.008115423331654714,4.9268782519803604,5.6169313178332345,6.6722933651385565,61.400622077715575,186.1690731494487,146.6271514892578,150.6532745361328,149.99029758998327,3.2442522461722083
2009-06-24,147.93617272483382,154.1043068037052,142.87869547451916,151.42681884765625,7303954,0.0,0.0,2009,6,2,24,Wednesday,0.041183468530714196,5.129784187425454,5.504680687242313,6.438770829559308,65.25563074358993,182.9365169583122,145.4372100830078,146.6271514892578,149.7211434500558,2.9911295400501636
2009-06-25,151.52593585100811,155.49258338637483,146.88495339253004,150.93093872070312,9694662,0.0,0.0,2009,6,2,25,Thursday,-0.0032747179840845186,5.1129855908924196,5.31444624360654,6.213905912368755,61.786918472146745,182.9365169583122,151.42681884765625,145.4372100830078,149.23097446986608,2.306664356583182
2009-06-26,151.7242943539485,160.41125153120305,149.3641338218983,157.6345977783203,6099700,0.0,0.0,2009,6,2,26,Friday,0.044415406903565824,5.340080926403975,5.63960349898835,6.099045429692675,64.29275016684934,182.9365169583122,150.93093872070312,151.42681884765625,150.28780255998885,3.952113376496942
2009-06-29,158.60647523512048,159.45930241654642,152.06150386727717,153.19200134277344,4745206,0.0,0.0,2009,6,2,29,Monday,-0.02818287671716868,5.189582083995428,5.475692191406381,5.974374782035416,48.714134363103874,182.9365169583122,157.6345977783203,150.93093872070312,150.84314182826452,4.06251408735522
2009-06-30,153.7076058320394,157.87258611910113,151.9821115777784,154.6397705078125,5923948,0.0,0.0,2009,6,2,30,Tuesday,0.009450683797776138,5.238627183313873,5.400362157988781,5.859572257226089,50.76712499071619,182.9365169583122,153.19200134277344,157.6345977783203,151.41264125279017,4.303722358605365
2009-07-01,153.5489692152546,156.68261917775965,151.70448004345266,155.8694610595703,3684738,0.0,0.0,2009,7,3,1,Wednesday,0.007951968291983968,5.28028458056911,5.3778952851324675,5.763236862807365,54.14979429462964,182.9365169583122,154.6397705078125,153.19200134277344,152.73297119140625,3.9977408062836846
2009-07-02,154.69927978515625,156.8015984888547,151.20863421159103,154.69927978515625,3715428,0.0,0.0,2009,7,3,2,Thursday,-0.007507444155252729,5.240643138956646,5.20565868439283,5.651721227124458,55.48698451658109,182.9365169583122,155.8694610595703,154.6397705078125,154.0561240059989,2.390073048571316
2009-07-03,152.71593537408327,155.65125223035372,152.71593537408327,155.0760955810547,2919844,0.0,0.0,2009,7,3,3,Friday,0.0024357954117288916,5.253408273469025,5.041451112723848,5.529667204244336,52.556062174150895,182.9365169583122,154.69927978515625,155.8694610595703,154.57744925362724,2.101560188945909
2009-07-06,157.4759313151705,158.05110013814434,150.07813494773694,151.0102996826172,4488916,0.0,0.0,2009,7,3,6,Monday,-0.02621806980117325,5.115674048661153,4.531009027777628,5.329935568950995,45.53616606726202,182.9365169583122,155.0760955810547,154.69927978515625,154.58878653390067,2.078699458168372
2009-07-07,152.3193000570043,155.98844986306494,150.73264068141052,154.36212158203125,3804568,0.0,0.0,2009,7,3,7,Tuesday,0.02219598203869988,5.229221457961079,4.34683638878127,5.13331573291705,55.609520272387186,182.9365169583122,151.0102996826172,155.0760955810547,154.1212899344308,1.590098948414721
2009-07-08,154.18359259400913,154.26291828056577,146.07179364456113,151.1887664794922,6694766,0.0,0.0,2009,7,3,8,Wednesday,-0.020557861410661404,5.121719847942658,3.8998598527407466,4.88662455688179,52.41482811909024,182.9365169583122,154.36212158203125,151.0102996826172,153.83511352539062,1.9293058320736205
2009-07-09,151.5655315324911,155.13551258981374,147.16255247407813,153.96534729003906,3964808,0.0,0.0,2009,7,3,9,Thursday,0.01836499414077508,5.215780202940817,3.7267153395590356,4.654642713417239,54.09506373704657,182.9365169583122,151.1887664794922,154.36212158203125,153.73876735142298,1.8990276388837497
2009-07-10,155.09595451903826,159.2411069947035,154.699289673721,156.7421112060547,7468748,0.0,0.0,2009,7,3,10,Friday,0.018034992710306286,5.309846760879414,3.770099348576764,4.477734040449144,62.90487489030076,182.9365169583122,153.96534729003906,151.1887664794922,153.8634316580636,2.082036909104106
2009-07-13,154.6993143333579,159.06262832737568,154.00515074340052,157.67430114746094,5119832,0.0,0.0,2009,7,3,13,Monday,0.005947284582512591,5.341425930655896,3.835488304260366,4.349284893211389,65.71569441276367,182.9365169583122,156.7421112060547,153.96534729003906,154.28843470982142,2.535381534761667
2009-07-14,160.64927392238343,163.0689320741165,158.824613081474,161.4227752685547,4464136,0.0,0.0,2009,7,3,14,Tuesday,0.023773526147346402,5.468410459682459,4.1420332757321034,4.307834569715532,63.621596602206004,182.9365169583122,157.67430114746094,156.7421112060547,155.19510323660714,3.72140269250123
2009-07-15,162.98959489980706,169.49489643607504,162.63259893295572,167.84873962402344,4470094,0.0,0.0,2009,7,3,15,Wednesday,0.03980828817233539,5.686098519106111,4.847613720190566,4.415790399810539,69.84648365185681,182.9365169583122,161.4227752685547,157.67430114746094,157.60059465680803,5.555631350701367
2009-07-16,169.7725540393047,172.46987014923087,163.90191916228875,166.5198974609375,7596876,0.0,0.0,2009,7,3,16,Thursday,-0.007916902838010609,5.6410822296029925,5.239170947480915,4.580466509344614,61.92758814080571,182.9365169583122,167.84873962402344,161.4227752685547,159.33741978236608,6.233519100632335
2009-07-17,167.1545368700328,176.81332674181306,166.99587337813415,172.1921844482422,9094956,0.0,0.0,2009,7,3,17,Friday,0.0340637189536781,5.833238469266777,5.9387310311260535,4.852119413700902,74.69061285740233,182.9365169583122,166.5198974609375,167.84873962402344,162.33790806361608,6.695327683677192
2009-07-20,176.51578780957615,204.24265944408592,176.51578780957615,198.55050659179688,34539536,0.0,0.0,2009,7,3,20,Monday,0.15307502037920617,6.726161566826558,8.521799745933578,5.586055480147437,84.63697384967656,204.24265944408592,172.1921844482422,166.5198974609375,168.70721653529577,14.295922274987992
2009-07-21,199.52236450907947,203.54852131011057,188.03891542734272,189.44708251953125,13005820,0.0,0.0,2009,7,3,21,Tuesday,-0.04584941246703289,6.417771010829223,9.722257932728155,6.413295970663581,73.55966586933307,204.24265944408592,198.55050659179688,172.1921844482422,173.37935529436385,15.057758208375
2009-07-22,191.86680707955023,192.38246658086229,179.41152017753657,184.96482849121097,10674690,0.0,0.0,2009,7,3,22,Wednesday,-0.023659662469904696,6.265928714903865,10.194434163054751,7.169523609141815,70.2925944030632,204.24265944408592,189.44708251953125,198.55050659179688,177.2780020577567,13.793687148529406
2009-07-23,186.8291104464305,191.54941888379383,186.4324456684126,188.6735992431641,7662678,0.0,0.0,2009,7,3,23,Thursday,0.020051221533337937,6.391568239678506,10.744053273431632,7.884429541999779,71.56316667358723,204.24265944408592,184.96482849121097,189.44708251953125,181.17097691127233,12.342200486632164
2009-07-24,194.36574639680953,194.36574639680953,188.81243935690068,192.20391845703125,7909322,0.0,0.0,2009,7,3,24,Friday,0.018711251749203406,6.511162482083344,11.333848088953545,8.574313251390533,76.6214000689087,204.24265944408592,188.6735992431641,184.96482849121097,184.65028817313058,11.3540302824552
2009-07-27,191.9848232388536,194.7530739962701,190.03311273659628,191.3076934814453,4652338,1.0,0.0,2009,7,3,27,Monday,-0.00466288607839338,6.48080167319148,11.595283651905987,9.178507331493625,74.6587313824549,204.24265944408592,192.20391845703125,188.6735992431641,188.191401890346,8.178402405972562
2009-07-28,192.92087576430777,193.1598634828904,187.7229384679616,191.44712829589844,6334984,0.0,0.0,2009,7,3,28,Tuesday,0.0007288510562000194,6.485525212336008,11.679095104923022,9.678624886179506,78.00392636536513,204.24265944408592,191.3076934814453,192.20391845703125,190.94210815429688,4.142819018060719
2009-07-29,191.1882573143578,201.02649125082797,189.19671296733324,199.07476806640625,11072150,0.0,0.0,2009,7,3,29,Wednesday,0.03984201715848479,6.743921619127685,12.220136936074653,10.186927296158535,79.39455562212983,204.24265944408592,191.44712829589844,191.3076934814453,191.01700265066964,4.304858934227763
2009-07-30,201.2455770261188,217.07835621817864,195.27094336873776,212.3384704589844,15672482,0.0,0.0,2009,7,3,30,Thursday,0.06662673789052831,7.193247117199573,13.562842414178874,10.862110319762603,81.87212217689262,217.07835621817864,199.07476806640625,191.44712829589844,194.2872009277344,9.022858245822459
2009-07-31,214.68844942043003,215.0867582319707,207.67822406165016,209.4905242919922,5634966,0.0,0.0,2009,7,3,31,Friday,-0.013412294817967685,7.096769166165196,14.23307074507963,11.53630240482601,79.06660321221065,217.07835621817864,212.3384704589844,199.07476806640625,197.79087175641743,9.546170908518144
2009-08-03,211.10370591813103,213.0354942573836,207.55874716988492,211.76092529296875,3520548,0.0,0.0,2009,8,3,3,Monday,0.010837726473069687,7.1736820092306095,14.777092785093089,12.184460480879427,78.71361817973875,217.07835621817864,209.4905242919922,212.3384704589844,201.0890611921038,9.854505204434057
2009-08-04,207.3197469386867,215.56474461858957,207.3197469386867,211.16343688964844,5481292,0.0,0.0,2009,8,3,4,Tuesday,-0.002821523387724567,7.153441297665466,14.987258068769336,12.745019998457408,76.46722179353443,217.07835621817864,211.76092529296875,209.4905242919922,203.79756382533483,9.607835479600677
2009-08-05,210.90456827376423,213.87197452146623,202.16168281932084,210.70541381835935,6424010,0.0,0.0,2009,8,3,5,Wednesday,-0.0021690453519586095,7.137925159068256,14.94458506233002,13.184933011231932,77.28975404614187,217.07835621817864,211.16343688964844,211.76092529296875,206.56866673060827,8.081166033398274
2009-08-06,210.70537960468,212.85625709813857,204.8104135440711,206.0850067138672,4178748,0.0,0.0,2009,8,3,6,Thursday,-0.021928279016481422,6.9814027445814455,14.37226364937871,13.422399138861287,71.20836907527234,217.07835621817864,210.70541381835935,211.16343688964844,208.65979221888952,4.704516065819362
2009-08-07,205.76634168793856,207.89730861678973,201.58411092847632,202.7790374755859,4552666,0.0,0.0,2009,8,3,7,Friday,-0.016041774658897667,6.8694086549498605,13.496353159831699,13.43718994305537,53.7188933648214,217.07835621817864,206.0850067138672,210.70541381835935,209.188973563058,3.501075705251276
2009-08-10,205.1887928100509,219.76688550430575,204.73072795507596,214.70835876464844,10623976,0.0,0.0,2009,8,3,10,Monday,0.05882916418566575,7.273530224570339,13.607920677863035,13.471336090016905,71.16468182082001,219.76688550430575,202.7790374755859,206.0850067138672,209.52752903529571,3.9430768488372014
2009-08-11,214.09093776081292,222.25626654982997,212.73667838366632,215.843505859375,8843480,0.0,0.0,2009,8,3,11,Tuesday,0.005286925489337069,7.3119848369120835,13.630808151935696,13.503230502400664,77.40834494723961,222.25626654982997,214.70835876464844,202.7790374755859,210.43509783063612,4.6081731065279925
2009-08-12,213.09523222252056,213.49354106779631,203.5358199359028,206.981201171875,11326536,0.0,0.0,2009,8,3,12,Wednesday,-0.04105893597407517,7.011762519649902,12.78643861208451,13.359872124337434,64.88802281807602,222.25626654982997,215.843505859375,214.70835876464844,209.75228009905132,4.731445507909915
2009-08-13,212.8562613001856,212.8562613001856,206.9612708123596,209.80918884277344,10033928,0.0,0.0,2009,8,3,13,Thursday,0.013663017002931044,7.107564350176393,12.204775583246203,13.128852816119188,64.48230648673031,222.25626654982997,206.981201171875,215.843505859375,209.55881609235487,4.69164747947846
2009-08-14,211.10370405568375,211.10370405568375,206.3239975487626,207.71807861328125,5151814,0.0,0.0,2009,8,3,14,Friday,-0.00996672376946861,7.036725219624462,11.443158712336498,12.79171399536265,63.239117841050934,222.25626654982997,209.80918884277344,206.981201171875,209.1320539202009,4.705813477155947
2009-08-17,205.84601715367836,206.12483822213792,201.2455546120487,203.197265625,5962820,0.0,0.0,2009,8,3,17,Monday,-0.02176417680378151,6.883576687824927,10.355409316264172,12.304453059542956,58.85356030495381,222.25626654982997,207.71807861328125,209.80918884277344,208.71951947893416,5.125329349828863
2009-08-18,201.14599741741583,205.0693304149814,198.955298435642,202.6794891357422,8149844,0.0,0.0,2009,8,3,18,Tuesday,-0.0025481469333025197,6.866036322997694,9.3438695359674,11.712336354827846,53.042040967801654,222.25626654982997,203.197265625,207.71807861328125,208.7052982875279,5.144661149902279
2009-08-19,204.2528501016037,205.0096469250693,196.7646457724345,198.37779235839844,5603370,0.0,0.0,2009,8,3,19,Wednesday,-0.021224134695064012,6.720310643257188,8.101714471890176,10.990211978240312,36.1188310728739,222.25626654982997,202.6794891357422,203.197265625,206.3723602294922,5.646941263930634
2009-08-20,201.10616721814225,202.50024841000655,198.3976714789752,199.55276489257812,3660960,0.0,0.0,2009,8,3,20,Thursday,0.00592290356804126,6.760114395144482,7.129918832141556,10.218153349020561,39.77878979726166,222.25626654982997,198.37779235839844,202.6794891357422,204.04511151994978,4.28601114001573
2009-08-21,199.9510967271493,204.1333407821992,197.16293402378267,202.83883666992188,6929022,0.0,0.0,2009,8,3,21,Friday,0.016467182397160496,6.871434431914997,6.549424625606463,9.484407604337742,41.01123077320406,222.25626654982997,199.55276489257812,198.37779235839844,203.4533451625279,4.094763191591289
2009-08-24,205.50745623620568,209.4506992688548,204.55150527086124,207.73797607421875,4207204,0.0,0.0,2009,8,3,24,Monday,0.024152866801682604,7.037399272485535,6.410798694041631,8.86968582227852,46.82420379101999,222.25626654982997,202.83883666992188,199.55276489257812,203.15745762416296,3.6044181380967832
2009-08-25,206.32402806161556,211.50204420988007,204.77061349279705,210.42660522460935,5529298,0.0,0.0,2009,8,3,25,Tuesday,0.012942405626547693,7.128480148426014,6.443608637786468,8.38447038538011,49.75177892674816,222.25626654982997,207.73797607421875,202.83883666992188,203.54438999720983,4.261146306784806
2009-08-26,209.7892690758487,221.06140428819543,209.72951302602857,218.4723968505859,8852624,0.0,0.0,2009,8,3,26,Wednesday,0.03823561957571142,7.401042003534243,7.0377125281170265,8.115118813927493,60.39441998055861,222.25626654982997,210.42660522460935,207.73797607421875,205.72655160086495,7.051433607434657
2009-08-27,219.06979385438655,225.4427333119687,215.48501540949655,218.1735992431641,10230928,0.0,0.0,2009,8,3,27,Thursday,-0.0013676675485286838,7.390919838560711,7.399140980312552,7.971923247204505,63.60434930115934,225.4427333119687,218.4723968505859,210.42660522460935,207.93999590192522,8.263225269695331
2009-08-28,217.37709053597288,219.06990342608353,211.5418552021939,215.40545654296875,4563136,0.0,0.0,2009,8,3,28,Friday,-0.012687798660323324,7.297145335734463,7.377170224834032,7.8529726427304105,50.73505017198098,225.4427333119687,218.1735992431641,218.4723968505859,210.37251935686385,7.444937033646211
2009-08-31,211.5020206568775,212.61728068706108,207.6384195604867,209.92869567871097,7170352,0.0,0.0,2009,8,3,31,Monday,-0.025425358076596738,7.111612802636446,6.838993749463242,7.650176864076977,44.28631104290122,225.4427333119687,215.40545654296875,218.1735992431641,211.85479518345423,5.778010413295996
2009-09-01,213.09524970663975,213.63295696754295,206.76212882279617,209.86895751953125,9862194,0.0,0.0,2009,9,3,1,Tuesday,-0.0002845640467901145,7.109589093318124,6.3346428258682295,7.387070056435228,53.361183948327295,225.4427333119687,209.92869567871097,215.40545654296875,212.85909816196985,4.395226539820864
2009-09-02,207.5188775433314,216.2418496826362,207.5188775433314,212.9358673095703,8161418,0.0,0.0,2009,9,3,2,Wednesday,0.014613451299740898,7.213484727294497,6.1119602014494205,7.132048085438067,53.61914659424724,225.4427333119687,209.86895751953125,209.92869567871097,213.60165405273438,3.78215933310771
2009-09-03,215.0469559251061,216.8393457341512,211.28293246394276,212.5575256347656,7796744,0.0,0.0,2009,9,3,3,Thursday,-0.00177678697151884,7.20066790161179,5.837660687445123,6.873170605839478,55.83296673223797,225.4427333119687,212.9358673095703,209.86895751953125,213.90607125418526,3.5634476655466814
2009-09-04,215.0868118627828,216.6800475062108,209.98846266598244,211.8605194091797,6263446,0.0,0.0,2009,9,3,4,Friday,-0.00327914160415832,7.177055891917887,5.500625976854337,6.598661680042451,61.50199892952838,225.4427333119687,212.5575256347656,212.9358673095703,212.96151733398438,2.979838746521735
2009-09-07,213.4139727477482,220.4839580082485,212.53768802230417,219.4483642578125,5925720,0.0,0.0,2009,9,3,7,Monday,0.03581528483831353,7.434104192987423,5.779180411161576,6.434765426266276,68.74461650772751,225.4427333119687,211.8605194091797,212.5575256347656,213.1436266217913,3.3654586702725138
2009-09-08,219.82663263052683,227.235166457659,218.93043784607505,220.92198181152344,9892042,0.0,0.0,2009,9,3,8,Tuesday,0.0067150992840379065,7.484024940731216,6.04911499604404,6.3576353402218295,76.9012415543063,227.235166457659,219.4483642578125,211.8605194091797,213.93170166015625,4.453413884697847
2009-09-09,221.45960783946444,224.9647190725992,216.34135144736297,223.23208618164065,7532186,0.0,0.0,2009,9,3,9,Wednesday,0.010456652394545518,7.5622827880485515,6.375948253086165,6.361297922794697,77.51048940139684,227.235166457659,220.92198181152344,219.4483642578125,215.83218601771765,5.231118127404365
2009-09-10,224.6461930478812,226.63773731249003,219.88639739329733,221.6787872314453,4898914,0.0,0.0,2009,9,3,10,Thursday,-0.006958224405659297,7.509662727390255,6.435443928495772,6.376127123934912,72.80638012314424,227.235166457659,223.23208618164065,220.92198181152344,217.51930454799108,4.879987197073188
2009-09-11,223.4513085988175,226.63778002268657,221.26060949490753,223.19239807128903,9130296,0.0,0.0,2009,9,3,11,Friday,0.006827946231334314,7.560938300708331,6.529462841713098,6.40679426749055,70.37842153403997,227.235166457659,221.6787872314453,223.23208618164065,218.9845232282366,4.813759497533284
2009-09-14,212.55754682140065,224.60639062761473,212.55754682140065,222.69448852539065,3200972,0.0,0.0,2009,9,3,14,Monday,-0.002230853515626241,7.544070954918763,6.488995270438892,6.423234468080219,67.16850412263801,227.235166457659,223.19239807128903,221.6787872314453,220.43266078404017,4.0168708961175525
2009-09-15,224.64616686641745,229.30638476464415,223.84954925341597,227.79281616210935,4308186,0.0,0.0,2009,9,3,15,Tuesday,0.02289382045545052,7.716783560863853,6.790045443219412,6.496596663108058,64.21644679483336,229.30638476464415,222.69448852539065,223.19239807128903,222.70870317731584,2.6216790861096917
2009-09-16,230.62083968648147,230.999237981642,225.12418204835083,227.23521423339844,5816522,0.0,0.0,2009,9,3,16,Wednesday,-0.00244784685533761,7.697894056491071,6.904050462415626,6.578087422969571,63.71342352735794,230.999237981642,227.79281616210935,222.69448852539065,223.82111031668526,2.659465872064047
2009-09-17,229.027607610386,234.20562308679473,228.23098984478463,232.1941680908203,5283220,0.0,0.0,2009,9,3,17,Thursday,0.02182299901954643,7.865885190938448,7.310278059102529,6.724525550196163,73.8272765269065,234.20562308679473,227.23521423339844,227.79281616210935,225.4314226422991,3.7856739216295656
2009-09-18,233.0106898529889,235.00223421070675,230.62083662372743,232.6123809814453,3925348,0.0,0.0,2009,9,3,18,Friday,0.0018011343440005323,7.880052706901812,7.5786012436894055,6.895340688894812,87.59127262281541,235.00223421070675,232.1941680908203,227.23521423339844,226.77146475655692,4.474875304983724
2009-09-22,234.9823651305076,241.37521878568143,231.9153814157806,240.0408935546875,3763280,0.0,0.0,2009,9,3,22,Tuesday,0.03193515556609494,8.131703415965749,8.295048032399961,7.175282157595842,90.18611207533593,241.37521878568143,232.6123809814453,232.1941680908203,229.39462280273438,6.084443596558698
2009-09-23,242.17182103323665,243.6256583016072,233.9069110226451,235.3607482910156,4522410,0.0,0.0,2009,9,3,23,Wednesday,-0.019497283126908682,7.973157292160614,8.388491358277406,7.417923997732156,78.6371432479736,243.6256583016072,240.0408935546875,232.6123809814453,231.1329585484096,5.7459711515685585
2009-09-24,234.2057071696127,242.68968455695347,231.81585301482076,240.0010986328125,6803348,0.0,0.0,2009,9,3,24,Thursday,0.019715905797764055,8.130355310243608,8.73627699575178,7.681594597336081,81.60573413213059,243.6256583016072,235.3607482910156,240.0408935546875,233.60533142089844,5.208084192401053
2009-09-25,221.06139810194597,238.18867759452917,221.06139810194597,233.96661376953125,3068206,0.0,0.0,2009,9,3,25,Friday,-0.02514357183220084,7.925929137479183,8.42781650045427,7.8308389779597185,72.67153353207674,243.6256583016072,240.0010986328125,235.3607482910156,234.48730250767298,4.539547078128346
2009-09-29,236.9738398671689,244.74086194061624,235.40051514909717,243.12771606445312,7146124,0.0,0.0,2009,9,3,29,Tuesday,0.03915559637900312,8.236273619714899,8.820901862417742,8.028851554851324,73.52585365262055,244.74086194061624,233.96661376953125,240.0010986328125,236.75765991210938,4.274482988901135
2009-09-30,244.94004394309732,248.0667588415506,243.84469455294763,247.3498077392578,4373424,0.0,0.0,2009,9,3,30,Wednesday,0.017365735766980306,8.379302571099418,9.365156660095266,8.296112575900112,74.89681752946267,248.0667588415506,243.12771606445312,233.96661376953125,238.9227512904576,5.294368426095847
2009-10-01,246.15483685099085,258.8608972153698,244.97982103621703,250.87478637695312,5686944,0.0,0.0,2009,10,4,1,Thursday,0.014250985961594687,8.49871589440811,9.966036559173375,8.630097372554765,75.45856823168131,258.8608972153698,247.3498077392578,243.12771606445312,241.5316663469587,6.104197013191525
2009-10-05,246.43368176418537,254.51934627507484,243.3666988639605,245.0794219970703,6259596,0.0,0.0,2009,10,4,5,Monday,-0.023100625071086123,8.302390244945707,9.86093007305675,8.876263912655162,69.98972869682193,258.8608972153698,250.87478637695312,247.3498077392578,242.25145612444197,6.19549315259994
2009-10-06,248.92314750337349,250.29731804617649,240.97688022710403,244.64132690429688,7448054,0.0,0.0,2009,10,4,6,Tuesday,-0.001787563758734012,8.287549193032975,9.631258658321826,9.027262861788495,68.6654830969514,258.8608972153698,245.0794219970703,250.87478637695312,243.57725306919642,5.419567595777327
2009-10-07,246.51332548672403,246.51332548672403,234.46448431397843,235.6793212890625,10075972,0.0,0.0,2009,10,4,7,Wednesday,-0.03663324479408292,7.983949374701593,8.62664090643591,8.947138470717979,59.84889869513728,258.8608972153698,244.64132690429688,245.0794219970703,242.95985630580358,6.098503533078722
2009-10-08,236.9937523085794,238.48741041136455,226.4385683822309,227.5936737060547,10162172,0.0,0.0,2009,10,4,8,Thursday,-0.03430783633788004,7.710037346224412,7.096229004103776,8.576956577395139,49.855500257422364,258.8608972153698,235.6793212890625,244.64132690429688,242.04943629673548,7.880245092212839
2009-10-09,229.04748730593735,235.1615424189712,221.71861943718943,223.74998474121097,10032478,0.0,0.0,2009,10,4,9,Friday,-0.016888382274667157,7.5798272881694135,5.509700570561392,7.96350537602839,47.58619334040966,258.8608972153698,227.5936737060547,235.6793212890625,239.28118896484375,10.429561058372352
2009-10-12,225.84110709262544,232.71193442480848,224.4669367640205,230.95936584472656,5174220,0.0,0.0,2009,10,4,12,Monday,0.032220699866656766,7.824054628262615,4.779012677091401,7.326606836240993,49.17065093919241,258.8608972153698,223.74998474121097,227.5936737060547,236.939697265625,10.152393073351526
2009-10-13,231.41741943359375,231.41741943359375,231.41741943359375,231.41741943359375,0,0.0,0.0,2009,10,4,13,Tuesday,0.00198326483618394,7.83957180068323,4.1886146117799115,6.699008391348777,49.19783905238215,258.8608972153698,230.95936584472656,223.74998474121097,234.16007341657365,8.171609321435152
2009-10-14,232.99074507155592,238.18867022004255,231.2979326159787,236.17721557617188,3979580,0.0,0.0,2009,10,4,14,Wednesday,0.020568011492946292,8.000816203579461,4.058017362732642,6.17081018562555,47.3099853818565,258.8608972153698,231.41741943359375,230.95936584472656,232.8883296421596,6.759765243560627
2009-10-15,236.59553470857915,238.14894945878393,229.02766406975255,231.7361602783203,4232380,0.0,0.0,2009,10,4,15,Thursday,-0.018803910813400382,7.850369569252944,3.5551801511121823,5.647684178722876,47.46801779052707,258.8608972153698,236.17721557617188,231.41741943359375,231.04473440987724,4.350655177173562
2009-10-16,225.4427962446903,240.73786493686453,225.4427962446903,238.30816650390625,7189942,0.0,0.0,2009,10,4,16,Friday,0.028359865019308206,8.073004990588641,3.644967104150197,5.247140763808341,48.848466933643095,258.8608972153698,231.7361602783203,236.17721557617188,231.4202837262835,4.896597322707633
2009-10-20,244.56157234152604,249.26161072631308,243.78486541736197,247.36964416503903,7840584,0.0,0.0,2009,10,4,20,Tuesday,0.03802420115965366,8.379974556313671,4.3966278397073495,5.077038178988143,58.7561737643649,258.8608972153698,238.30816650390625,231.7361602783203,234.24542236328125,7.390639214293439
2009-10-21,246.95147184140893,254.67867278142828,246.1548541903076,252.04981994628903,5731638,0.0,0.0,2009,10,4,21,Wednesday,0.018919765992497783,8.538521713942211,5.308779158209887,5.123386374832492,56.19127768698755,258.8608972153698,247.36964416503903,238.30816650390625,238.2882559640067,8.368195003783486
2009-10-22,251.73121027009557,256.4910062125297,245.09935774354716,249.28160095214844,4292924,0.0,0.0,2009,10,4,22,Thursday,-0.010982824723820506,8.444744626557448,5.742102132909082,5.247129526447811,51.36812656937632,258.8608972153698,252.04981994628903,247.36964416503903,240.90571812220983,8.557096200703132
2009-10-23,250.97438170086295,257.26768060441333,250.7752272877339,254.8379821777344,7494460,0.0,0.0,2009,10,4,23,Friday,0.022289576143457834,8.632974404923157,6.45940721503743,5.489585064165735,52.72829565240776,258.8608972153698,249.28160095214844,252.04981994628903,244.2515127999442,8.804006170092045
2009-10-26,256.1126370189806,261.9478724545607,252.92616564082843,256.7300109863281,4071746,0.0,0.0,2009,10,4,26,Monday,0.0074244380387304965,8.697069388482456,7.09871797106527,5.811411645545642,58.47586641590584,261.9478724545607,254.8379821777344,249.28160095214844,247.1876264299665,9.085120128072674
2009-10-27,262.0474514610477,262.0474514610477,252.74692347652712,256.0130615234375,3940880,0.0,0.0,2009,10,4,27,Tuesday,-0.002792620387995104,8.672781775192371,7.461512845887086,6.141431885613931,58.23956745416297,262.0474514610477,256.7300109863281,254.8379821777344,250.65575517926897,6.457315304501639
2009-10-28,256.67221085805795,259.26929882065434,253.7155163459532,256.85198974609375,3582314,1.0,0.0,2009,10,4,28,Wednesday,0.0032768961773439464,8.701201580638438,7.727645408356665,6.458674590162478,67.38777167375093,262.0474514610477,256.0130615234375,256.7300109863281,253.30487278529577,3.807604971802093
2009-10-29,254.11512999030157,257.9108748565089,252.19728482998377,253.33599853515625,4882712,0.0,0.0,2009,10,4,29,Thursday,-0.01368878323431777,8.582092718322976,7.567611559751128,6.680461984080209,72.85600754131511,262.0474514610477,256.85198974609375,256.0130615234375,254.15720912388392,2.7891403432718076
2009-10-30,256.5124271582845,259.20940361205146,247.72228167934017,251.03855895996097,2876124,0.0,0.0,2009,10,4,30,Friday,-0.009068745020366586,8.50426390771936,7.172716794192752,6.778912946102718,74.91293489368869,262.0474514610477,253.33599853515625,256.85198974609375,254.0127432686942,2.9386680696839713
2009-11-03,254.1150544693839,254.1150544693839,240.13073543411903,242.14846801757812,2768288,0.0,0.0,2009,11,4,3,Tuesday,-0.03541324878223495,8.203100294245512,6.0724049021926305,6.637611337320701,59.91087780094963,262.0474514610477,251.03855895996097,253.33599853515625,252.9937242780413,5.210936285581432
2009-11-04,244.16634013135808,250.91878207893913,243.7268424652116,249.99981689453125,4555798,0.0,0.0,2009,11,4,4,Wednesday,0.03242369832537273,8.469075143518905,5.767454414004277,6.463579952657416,64.55345222280806,262.0474514610477,242.14846801757812,251.03855895996097,252.30255780901228,5.246290092999356
2009-11-05,251.71780002126704,251.71780002126704,241.96871991654797,249.520263671875,2731302,0.0,0.0,2009,11,4,5,Thursday,-0.0019182142955671555,8.452829642508375,5.424552157188884,6.25577439356371,61.20104052023964,262.0474514610477,249.99981689453125,242.14846801757812,251.27259390694755,4.930422530756475
