ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,diwali,diwali_lower,diwali_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2007-10-19,196.84198474240486,126.75604580305647,291.52408072715514,196.84198474240486,196.84198474240486,9.004965149229276,9.004965149229276,9.004965149229276,0.0,0.0,0.0,0.0,0.0,0.0,-1.611452735620434,-1.611452735620434,-1.611452735620434,10.61641788484971,10.61641788484971,10.61641788484971,0.0,0.0,0.0,205.84694989163413
2007-10-22,196.09166162755784,116.9645524482104,283.7833033958118,196.09166162755784,196.09166162755784,8.55066752246812,8.55066752246812,8.55066752246812,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001669613,-0.2922517001669613,-0.2922517001669613,8.84291922263508,8.84291922263508,8.84291922263508,0.0,0.0,0.0,204.64232915002597
2007-10-23,195.84155392260882,124.97670905645884,284.2999314919615,195.84155392260882,195.84155392260882,7.36801289081176,7.36801289081176,7.36801289081176,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591354028,-0.9664435591354028,-0.9664435591354028,8.334456449947162,8.334456449947162,8.334456449947162,0.0,0.0,0.0,203.2095668134206
2007-10-24,195.59144621765984,118.8236024184155,292.76085990635636,195.59144621765984,195.59144621765984,7.3584595103330255,7.3584595103330255,7.3584595103330255,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396670576,-0.5102600396670576,-0.5102600396670576,7.868719550000082,7.868719550000082,7.868719550000082,0.0,0.0,0.0,202.94990572799287
2007-10-25,195.34133851271082,121.80348525782988,285.62086130567275,195.34133851271082,195.34133851271082,7.620161955311155,7.620161955311155,7.620161955311155,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290829544,0.1758988290829544,0.1758988290829544,7.4442631262282015,7.4442631262282015,7.4442631262282015,0.0,0.0,0.0,202.96150046802197
2007-10-26,195.0912308077618,109.61795785483633,283.0959618126929,195.0912308077618,195.0912308077618,5.446667524383298,5.446667524383298,5.446667524383298,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356204025,-1.6114527356204025,-1.6114527356204025,7.058120260003701,7.058120260003701,7.058120260003701,0.0,0.0,0.0,200.5378983321451
2007-10-29,194.34090769291478,116.8514917789337,282.05085814911405,194.34090769291478,194.34090769291478,5.786398956119173,5.786398956119173,5.786398956119173,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001649744,-0.2922517001649744,-0.2922517001649744,6.078650656284148,6.078650656284148,6.078650656284148,0.0,0.0,0.0,200.12730664903395
2007-10-30,194.0907999879657,110.81688575136191,282.6989329372079,194.0907999879657,194.0907999879657,4.822268844375254,4.822268844375254,4.822268844375254,0.0,0.0,0.0,0.0,0.0,0.0,-0.966443559135357,-0.966443559135357,-0.966443559135357,5.788712403510612,5.788712403510612,5.788712403510612,0.0,0.0,0.0,198.91306883234097
2007-10-31,193.84069228301675,117.99432890353698,283.8797906549867,193.84069228301675,193.84069228301675,4.9928506484321415,4.9928506484321415,4.9928506484321415,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396672178,-0.5102600396672178,-0.5102600396672178,5.50311068809936,5.50311068809936,5.50311068809936,0.0,0.0,0.0,198.8335429314489
2007-11-01,193.5905845780677,115.97181225057953,281.6818175998935,193.5905845780677,193.5905845780677,5.388452208822911,5.388452208822911,5.388452208822911,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908233714,0.17589882908233714,0.17589882908233714,5.212553379740574,5.212553379740574,5.212553379740574,0.0,0.0,0.0,198.97903678689062
2007-11-02,193.3404768731187,105.92075239754558,276.8037011465002,193.3404768731187,193.3404768731187,3.296063546077147,3.296063546077147,3.296063546077147,0.0,0.0,0.0,0.0,0.0,0.0,-1.611452735620371,-1.611452735620371,-1.611452735620371,4.907516281697519,4.907516281697519,4.907516281697519,0.0,0.0,0.0,196.63654041919582
2007-11-05,192.59015375827167,111.38296038844257,281.3587234987178,192.59015375827167,192.59015375827167,3.5208689394506476,3.5208689394506476,3.5208689394506476,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001678014,-0.2922517001678014,-0.2922517001678014,3.813120639618449,3.813120639618449,3.813120639618449,0.0,0.0,0.0,196.11102269772232
2007-11-06,192.34004605332265,112.93884752811849,278.28074750580987,192.34004605332265,192.34004605332265,2.3943743828746933,2.3943743828746933,2.3943743828746933,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591382051,-0.9664435591382051,-0.9664435591382051,3.360817942012898,3.360817942012898,3.360817942012898,0.0,0.0,0.0,194.73442043619735
2007-11-07,192.08993834837364,110.87727957667296,277.7615316835251,192.08993834837364,192.08993834837364,2.343167742537779,2.343167742537779,2.343167742537779,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396673782,-0.5102600396673782,-0.5102600396673782,2.853427782205157,2.853427782205157,2.853427782205157,0.0,0.0,0.0,194.43310609091142
2007-11-08,191.83983064342462,115.5594263760499,274.92308257918074,191.83983064342462,191.83983064342462,2.462111089319667,2.462111089319667,2.462111089319667,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908039126,0.17589882908039126,0.17589882908039126,2.286212260239276,2.286212260239276,2.286212260239276,0.0,0.0,0.0,194.3019417327443
2007-11-12,190.83939982362853,100.65615822963208,268.85045847982894,190.83939982362853,190.83939982362853,-0.9062807325741682,-0.9062807325741682,-0.9062807325741682,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170017062824,-0.29225170017062824,-0.29225170017062824,-0.6140290324035399,-0.6140290324035399,-0.6140290324035399,0.0,0.0,0.0,189.93311909105435
2007-11-13,190.58929211867954,107.9295090644412,274.75408738113885,190.58929211867954,190.58929211867954,-2.4547426840584308,-2.4547426840584308,-2.4547426840584308,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591337678,-0.9664435591337678,-0.9664435591337678,-1.4882991249246629,-1.4882991249246629,-1.4882991249246629,0.0,0.0,0.0,188.1345494346211
2007-11-14,190.3391844137306,101.89577502167504,271.4039729795264,190.3391844137306,190.3391844137306,-2.9221384796874346,-2.9221384796874346,-2.9221384796874346,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396659123,-0.5102600396659123,-0.5102600396659123,-2.4118784400215225,-2.4118784400215225,-2.4118784400215225,0.0,0.0,0.0,187.41704593404316
2007-11-15,190.2250119387,102.01698625236746,270.2732612666604,190.2250119387,190.2250119387,-3.2003783628201483,-3.2003783628201483,-3.2003783628201483,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908230664,0.17589882908230664,0.17589882908230664,-3.3762771919024552,-3.3762771919024552,-3.3762771919024552,0.0,0.0,0.0,187.02463357587985
2007-11-16,190.1108394636694,93.9102427608623,265.3036591830115,190.1108394636694,190.1108394636694,-5.982793939272787,-5.982793939272787,-5.982793939272787,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356204942,-1.6114527356204942,-1.6114527356204942,-4.3713412036522925,-4.3713412036522925,-4.3713412036522925,0.0,0.0,0.0,184.1280455243966
2007-11-19,189.7683220385776,92.72566927597798,263.4165981906264,189.7683220385776,189.7683220385776,-7.711109925062514,-7.711109925062514,-7.711109925062514,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001687163,-0.2922517001687163,-0.2922517001687163,-7.418858224893798,-7.418858224893798,-7.418858224893798,0.0,0.0,0.0,182.05721211351508
2007-11-20,189.654149563547,94.32541533559228,270.06646788487757,189.654149563547,189.654149563547,-9.376641256180667,-9.376641256180667,-9.376641256180667,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591381136,-0.9664435591381136,-0.9664435591381136,-8.410197697042552,-8.410197697042552,-8.410197697042552,0.0,0.0,0.0,180.27750830736633
2007-11-21,189.53997708851642,92.99913428899976,261.6485673840763,189.53997708851642,189.53997708851642,-9.875687119506798,-9.875687119506798,-9.875687119506798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396660729,-0.5102600396660729,-0.5102600396660729,-9.365427079840725,-9.365427079840725,-9.365427079840725,0.0,0.0,0.0,179.66428996900962
2007-11-22,189.4258046134858,97.64946146585649,260.34338472840415,189.4258046134858,189.4258046134858,-10.094332564651525,-10.094332564651525,-10.094332564651525,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290816894,0.1758988290816894,0.1758988290816894,-10.270231393733216,-10.270231393733216,-10.270231393733216,0.0,0.0,0.0,179.33147204883429
2007-11-23,189.3116321384552,91.43928856584095,263.8134831188549,189.3116321384552,189.3116321384552,-12.722251453428344,-12.722251453428344,-12.722251453428344,0.0,0.0,0.0,0.0,0.0,0.0,-1.611452735619682,-1.611452735619682,-1.611452735619682,-11.110798717808661,-11.110798717808661,-11.110798717808661,0.0,0.0,0.0,176.58938068502684
2007-11-26,188.9691147133634,85.14119211798638,257.9056776000569,188.9691147133634,188.9691147133634,-13.415966790552952,-13.415966790552952,-13.415966790552952,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016672924,-0.29225170016672924,-0.29225170016672924,-13.123715090386225,-13.123715090386225,-13.123715090386225,0.0,0.0,0.0,175.55314792281047
2007-11-27,188.85494223833285,90.94922124026309,256.2320786620166,188.85494223833285,188.85494223833285,-14.557505927332377,-14.557505927332377,-14.557505927332377,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591365699,-0.9664435591365699,-0.9664435591365699,-13.591062368195805,-13.591062368195805,-13.591062368195805,0.0,0.0,0.0,174.29743631100047
2007-11-28,188.74076976330224,90.29585493058316,254.17691077834058,188.74076976330224,188.74076976330224,-14.454306153923417,-14.454306153923417,-14.454306153923417,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396662333,-0.5102600396662333,-0.5102600396662333,-13.944046114257183,-13.944046114257183,-13.944046114257183,0.0,0.0,0.0,174.2864636093788
2007-11-29,188.62659728827163,95.1441357785223,256.0807778400077,188.62659728827163,188.62659728827163,-14.002336934344722,-14.002336934344722,-14.002336934344722,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908107204,0.17589882908107204,0.17589882908107204,-14.178235763425795,-14.178235763425795,-14.178235763425795,0.0,0.0,0.0,174.6242603539269
2007-11-30,188.51242481324104,87.79979135181699,255.3699134892205,188.51242481324104,188.51242481324104,-15.902900837264136,-15.902900837264136,-15.902900837264136,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356223634,-1.6114527356223634,-1.6114527356223634,-14.291448101641775,-14.291448101641775,-14.291448101641775,0.0,0.0,0.0,172.6095239759769
2007-12-03,188.16990738814923,88.07951486022051,260.4855290369143,188.16990738814923,188.16990738814923,-14.209962091709954,-14.209962091709954,-14.209962091709954,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001695562,-0.2922517001695562,-0.2922517001695562,-13.9177103915404,-13.9177103915404,-13.9177103915404,0.0,0.0,0.0,173.9599452964393
2007-12-04,188.05573491311864,86.14573006077171,252.60092927849993,188.05573491311864,188.05573491311864,-14.537011696199734,-14.537011696199734,-14.537011696199734,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591350261,-0.9664435591350261,-0.9664435591350261,-13.570568137064704,-13.570568137064704,-13.570568137064704,0.0,0.0,0.0,173.51872321691891
2007-12-05,187.94156243808806,86.10839402412351,250.82918147954155,187.94156243808806,187.94156243808806,-13.635082854306432,-13.635082854306432,-13.635082854306432,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396663934,-0.5102600396663934,-0.5102600396663934,-13.124822814640039,-13.124822814640039,-13.124822814640039,0.0,0.0,0.0,174.30647958378162
2007-12-06,187.82738996305744,94.7618796597044,258.328623978936,187.82738996305744,187.82738996305744,-12.414784069189468,-12.414784069189468,-12.414784069189468,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290816588,0.1758988290816588,0.1758988290816588,-12.590682898271124,-12.590682898271124,-12.590682898271124,0.0,0.0,0.0,175.41260589386798
2007-12-07,187.71321748802686,90.52716328803166,260.2808179865007,187.71321748802686,187.71321748802686,-13.591161922723332,-13.591161922723332,-13.591161922723332,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356215513,-1.6114527356215513,-1.6114527356215513,-11.979709187101781,-11.979709187101781,-11.979709187101781,0.0,0.0,0.0,174.12205556530353
2007-12-10,187.37070006293504,88.2050587052691,258.1998794334852,187.37070006293504,187.37070006293504,-10.106925712576372,-10.106925712576372,-10.106925712576372,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001723832,-0.2922517001723832,-0.2922517001723832,-9.814674012403987,-9.814674012403987,-9.814674012403987,0.0,0.0,0.0,177.26377435035866
2007-12-11,187.2565275879045,92.30480924669749,267.3425614401239,187.2565275879045,187.2565275879045,-9.993586472981288,-9.993586472981288,-9.993586472981288,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591393722,-0.9664435591393722,-0.9664435591393722,-9.027142913841915,-9.027142913841915,-9.027142913841915,0.0,0.0,0.0,177.2629411149232
2007-12-12,187.14235511287387,99.94674685733604,263.3787385680983,187.14235511287387,187.14235511287387,-8.739007932271056,-8.739007932271056,-8.739007932271056,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396649278,-0.5102600396649278,-0.5102600396649278,-8.228747892606126,-8.228747892606126,-8.228747892606126,0.0,0.0,0.0,178.40334718060282
2007-12-13,187.0281826378433,94.55306874265915,260.8383473120298,187.0281826378433,187.0281826378433,-7.255839827521957,-7.255839827521957,-7.255839827521957,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908104157,0.17589882908104157,0.17589882908104157,-7.431738656602999,-7.431738656602999,-7.431738656602999,0.0,0.0,0.0,179.77234281032133
2007-12-14,186.91401016281267,100.7896909213563,263.6042323758171,186.91401016281267,186.91401016281267,-8.258681770757507,-8.258681770757507,-8.258681770757507,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356207393,-1.6114527356207393,-1.6114527356207393,-6.647229035136766,-6.647229035136766,-6.647229035136766,0.0,0.0,0.0,178.65532839205517
2007-12-17,186.5714927377209,96.17173071520608,257.29166092830127,186.5714927377209,186.5714927377209,-4.749099310217861,-4.749099310217861,-4.749099310217861,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001655824,-0.2922517001655824,-0.2922517001655824,-4.456847610052279,-4.456847610052279,-4.456847610052279,0.0,0.0,0.0,181.82239342750302
2007-12-18,186.4573202626903,93.74675219159286,273.43335157175,186.4573202626903,186.4573202626903,-4.7677294706787094,-4.7677294706787094,-4.7677294706787094,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591378283,-0.9664435591378283,-0.9664435591378283,-3.80128591154088,-3.80128591154088,-3.80128591154088,0.0,0.0,0.0,181.6895907920116
2007-12-19,186.3431477876597,94.8830575865665,264.9760248405176,186.3431477876597,186.3431477876597,-3.69825117490568,-3.69825117490568,-3.69825117490568,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396650883,-0.5102600396650883,-0.5102600396650883,-3.1879911352405923,-3.1879911352405923,-3.1879911352405923,0.0,0.0,0.0,182.644896612754
2007-12-20,186.22897531262907,97.81069017748366,256.56512452753225,186.22897531262907,186.22897531262907,-2.4408591894597103,-2.4408591894597103,-2.4408591894597103,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290804243,0.1758988290804243,0.1758988290804243,-2.616758018540134,-2.616758018540134,-2.616758018540134,0.0,0.0,0.0,183.78811612316937
2007-12-24,185.7722854125067,102.3966467603392,270.5838980454716,185.7722854125067,185.7722854125067,-0.9698936097186037,-0.9698936097186037,-0.9698936097186037,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001684092,-0.2922517001684092,-0.2922517001684092,-0.6776419095501947,-0.6776419095501947,-0.6776419095501947,0.0,0.0,0.0,184.8023918027881
2007-12-26,185.5439404624455,95.36550614734558,266.0798556736368,185.5439404624455,185.5439404624455,-0.32586093603235405,-0.32586093603235405,-0.32586093603235405,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396652486,-0.5102600396652486,-0.5102600396652486,0.18439910363289458,0.18439910363289458,0.18439910363289458,0.0,0.0,0.0,185.21807952641316
2007-12-27,185.42976798741492,98.40874061337068,270.61091109469174,185.42976798741492,185.42976798741492,0.7980075050189003,0.7980075050189003,0.7980075050189003,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908620091,0.17589882908620091,0.17589882908620091,0.6221086759326995,0.6221086759326995,0.6221086759326995,0.0,0.0,0.0,186.2277754924338
2007-12-28,185.3155955123843,99.60946764089026,272.2887402038188,185.3155955123843,185.3155955123843,-0.5327086595761907,-0.5327086595761907,-0.5327086595761907,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356216428,-1.6114527356216428,-1.6114527356216428,1.0787440760454519,1.0787440760454519,1.0787440760454519,0.0,0.0,0.0,184.7828868528081
2007-12-31,184.97307808729252,105.99025287238355,271.7928443695318,184.97307808729252,184.97307808729252,2.375024375039068,2.375024375039068,2.375024375039068,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001712362,-0.2922517001712362,-0.2922517001712362,2.667276075210304,2.667276075210304,2.667276075210304,0.0,0.0,0.0,187.34810246233158
2008-01-01,184.85890561226194,99.23000297948494,271.3302290724192,184.85890561226194,184.85890561226194,2.334230812492976,2.334230812492976,2.334230812492976,0.0,0.0,0.0,0.0,0.0,0.0,-0.966443559134741,-0.966443559134741,-0.966443559134741,3.300674371627717,3.300674371627717,3.300674371627717,0.0,0.0,0.0,187.19313642475493
2008-01-02,184.74473313723135,100.25565476097691,270.49033250698335,184.74473313723135,184.74473313723135,3.4880296425707575,3.4880296425707575,3.4880296425707575,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396637826,-0.5102600396637826,-0.5102600396637826,3.99828968223454,3.99828968223454,3.99828968223454,0.0,0.0,0.0,188.2327627798021
2008-01-03,184.63056066220074,99.74614890926162,272.83398641584984,184.63056066220074,184.63056066220074,4.940803749538777,4.940803749538777,4.940803749538777,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908425492,0.17589882908425492,0.17589882908425492,4.764904920454522,4.764904920454522,4.764904920454522,0.0,0.0,0.0,189.57136441173952
2008-01-04,184.51638818717015,103.6566838927637,275.5968620140836,184.51638818717015,184.51638818717015,3.9917880886776733,3.9917880886776733,3.9917880886776733,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356208306,-1.6114527356208306,-1.6114527356208306,5.603240824298504,5.603240824298504,5.603240824298504,0.0,0.0,0.0,188.50817627584783
2008-01-07,184.17387076207837,109.84308157169899,270.7539792490301,184.17387076207837,184.17387076207837,8.24949323105195,8.24949323105195,8.24949323105195,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016924923,-0.29225170016924923,-0.29225170016924923,8.541744931221201,8.541744931221201,8.541744931221201,0.0,0.0,0.0,192.42336399313032
2008-01-08,184.05969828704775,108.98259961487342,277.1025189754574,184.05969828704775,184.05969828704775,8.681925152747823,8.681925152747823,8.681925152747823,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591390869,-0.9664435591390869,-0.9664435591390869,9.64836871188691,9.64836871188691,9.64836871188691,0.0,0.0,0.0,192.74162343979557
2008-01-09,183.94552581201717,113.397758083121,278.36936011078285,183.94552581201717,183.94552581201717,10.295496728861018,10.295496728861018,10.295496728861018,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396639432,-0.5102600396639432,-0.5102600396639432,10.805756768524962,10.805756768524962,10.805756768524962,0.0,0.0,0.0,194.2410225408782
2008-01-10,183.83135333698655,118.74341078996422,278.68943891398806,183.83135333698655,183.83135333698655,12.17892016843928,12.17892016843928,12.17892016843928,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908363766,0.17589882908363766,0.17589882908363766,12.003021339355643,12.003021339355643,12.003021339355643,0.0,0.0,0.0,196.01027350542583
2008-01-11,183.71718086195594,111.36355855901732,267.4026690956149,183.71718086195594,183.71718086195594,11.615973287432775,11.615973287432775,11.615973287432775,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356200186,-1.6114527356200186,-1.6114527356200186,13.227426023052793,13.227426023052793,13.227426023052793,0.0,0.0,0.0,195.33315414938872
2008-01-14,183.37466343686418,112.77433591991607,284.1039868710497,183.37466343686418,183.37466343686418,16.622462369932062,16.622462369932062,16.622462369932062,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001673372,-0.2922517001673372,-0.2922517001673372,16.914714070099397,16.914714070099397,16.914714070099397,0.0,0.0,0.0,199.99712580679625
2008-01-15,183.2604909618336,118.43732354561905,281.2992792392876,183.2604909618336,183.2604909618336,17.127849757012704,17.127849757012704,17.127849757012704,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591375431,-0.9664435591375431,-0.9664435591375431,18.094293316150246,18.094293316150246,18.094293316150246,0.0,0.0,0.0,200.3883407188463
2008-01-16,183.14631848680298,113.32206235385001,283.1280544248312,183.14631848680298,183.14631848680298,18.710841269038184,18.710841269038184,18.710841269038184,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396641036,-0.5102600396641036,-0.5102600396641036,19.221101308702288,19.221101308702288,19.221101308702288,0.0,0.0,0.0,201.85715975584117
2008-01-17,183.03214601177237,118.15167223780345,292.89623337923786,183.03214601177237,183.03214601177237,20.454570247599037,20.454570247599037,20.454570247599037,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908302043,0.17589882908302043,0.17589882908302043,20.27867141851602,20.27867141851602,20.27867141851602,0.0,0.0,0.0,203.4867162593714
2008-01-18,182.91797353674178,116.612837401748,287.3971910438866,182.91797353674178,182.91797353674178,19.63990484682191,19.63990484682191,19.63990484682191,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356209538,-1.6114527356209538,-1.6114527356209538,21.251357582442864,21.251357582442864,21.251357582442864,0.0,0.0,0.0,202.5578783835637
2008-01-21,182.57545611165,120.67787263000268,287.7626865179789,182.57545611165,182.57545611165,23.23199309691219,23.23199309691219,23.23199309691219,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001701641,-0.2922517001701641,-0.2922517001701641,23.524244797082357,23.524244797082357,23.524244797082357,0.0,0.0,0.0,205.8074492085622
2008-01-22,182.46128363661938,122.60662740490683,294.2062405450666,182.46128363661938,182.46128363661938,23.064381061411645,23.064381061411645,23.064381061411645,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591359994,-0.9664435591359994,-0.9664435591359994,24.030824620547644,24.030824620547644,24.030824620547644,0.0,0.0,0.0,205.52566469803102
2008-01-23,182.3471111615888,121.21166146500278,285.1037640692382,182.3471111615888,182.3471111615888,23.88926460116781,23.88926460116781,23.88926460116781,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396642639,-0.5102600396642639,-0.5102600396642639,24.399524640832073,24.399524640832073,24.399524640832073,0.0,0.0,0.0,206.2363757627566
2008-01-24,182.23293868655819,124.92123479365542,291.61537777988497,182.23293868655819,182.23293868655819,24.802646351919137,24.802646351919137,24.802646351919137,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908493581,0.17589882908493581,0.17589882908493581,24.626747522834204,24.626747522834204,24.626747522834204,0.0,0.0,0.0,207.03558503847734
2008-01-25,182.1187662115276,126.37501392561623,288.7881852530274,182.1187662115276,182.1187662115276,23.100150045286473,23.100150045286473,23.100150045286473,0.0,0.0,0.0,0.0,0.0,0.0,-1.611452735620922,-1.611452735620922,-1.611452735620922,24.7116027809074,24.7116027809074,24.7116027809074,0.0,0.0,0.0,205.21891625681408
2008-01-28,181.77624878643581,123.61127364385808,288.2517194629037,181.77624878643581,181.77624878643581,23.851330031883478,23.851330031883478,23.851330031883478,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170017299096,-0.29225170017299096,-0.29225170017299096,24.14358173205647,24.14358173205647,24.14358173205647,0.0,0.0,0.0,205.6275788183193
2008-01-29,181.66207631140523,114.00953104635488,284.082211385404,181.66207631140523,181.66207631140523,22.736944271408895,22.736944271408895,22.736944271408895,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591359539,-0.9664435591359539,-0.9664435591359539,23.703387830544848,23.703387830544848,23.703387830544848,0.0,0.0,0.0,204.39902058281413
2008-01-30,181.54790383637462,121.74197576731197,295.40579582211905,181.54790383637462,181.54790383637462,22.64490300183792,22.64490300183792,22.64490300183792,0.0,0.0,0.0,0.0,0.0,0.0,-0.510260039667521,-0.510260039667521,-0.510260039667521,23.155163041505446,23.155163041505446,23.155163041505446,0.0,0.0,0.0,204.19280683821253
2008-01-31,181.43373136134403,120.18020301357775,288.0475787825359,181.43373136134403,181.43373136134403,22.688097153708107,22.688097153708107,22.688097153708107,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908298993,0.17589882908298993,0.17589882908298993,22.512198324625114,22.512198324625114,22.512198324625114,0.0,0.0,0.0,204.12182851505213
2008-02-01,181.31955888631342,121.48636725606639,280.89263233964147,181.31955888631342,181.31955888631342,20.17774713237759,20.17774713237759,20.17774713237759,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356201098,-1.6114527356201098,-1.6114527356201098,21.789199867997695,21.789199867997695,21.789199867997695,0.0,0.0,0.0,201.497306018691
2008-02-04,180.97704146122163,119.49928908692381,292.04587876662794,180.97704146122163,180.97704146122163,19.007401098461,19.007401098461,19.007401098461,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170017100416,-0.29225170017100416,-0.29225170017100416,19.299652798632003,19.299652798632003,19.299652798632003,0.0,0.0,0.0,199.98444255968263
2008-02-05,180.86286898619105,115.880611803802,278.15155514203815,180.86286898619105,180.86286898619105,17.450853090739432,17.450853090739432,17.450853090739432,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591388018,-0.9664435591388018,-0.9664435591388018,18.417296649878235,18.417296649878235,18.417296649878235,0.0,0.0,0.0,198.31372207693047
2008-02-06,180.74869651116046,115.70184493781099,281.40051679964296,180.74869651116046,180.74869651116046,17.024605765812467,17.024605765812467,17.024605765812467,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396676814,-0.5102600396676814,-0.5102600396676814,17.53486580548015,17.53486580548015,17.53486580548015,0.0,0.0,0.0,197.7733022769729
2008-02-07,180.63452403612982,112.39839694000065,279.1845243850115,180.63452403612982,180.63452403612982,16.84246923638793,16.84246923638793,16.84246923638793,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908104404,0.17589882908104404,0.17589882908104404,16.666570407306885,16.666570407306885,16.666570407306885,0.0,0.0,0.0,197.47699327251775
2008-02-08,180.52035156109923,113.48674587283297,280.3420231684731,180.52035156109923,180.52035156109923,14.213619382169721,14.213619382169721,14.213619382169721,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356192978,-1.6114527356192978,-1.6114527356192978,15.82507211778902,15.82507211778902,15.82507211778902,0.0,0.0,0.0,194.73397094326896
2008-02-11,180.17783413600748,109.43001294127396,278.03841083693015,180.17783413600748,180.17783413600748,13.265796095077802,13.265796095077802,13.265796095077802,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016909197,-0.29225170016909197,-0.29225170016909197,13.558047795246893,13.558047795246893,13.558047795246893,0.0,0.0,0.0,193.44363023108528
2008-02-12,180.06366166097686,108.58207729766586,274.5447623815119,180.06366166097686,180.06366166097686,11.942321085645066,11.942321085645066,11.942321085645066,0.0,0.0,0.0,0.0,0.0,0.0,-0.966443559137258,-0.966443559137258,-0.966443559137258,12.908764644782325,12.908764644782325,12.908764644782325,0.0,0.0,0.0,192.00598274662192
