ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,diwali,diwali_lower,diwali_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-10-22,540.2061368281297,462.16706153556953,629.6088032320026,540.2061368281297,540.2061368281297,8.165292209873737,8.165292209873737,8.165292209873737,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001726097,-0.2922517001726097,-0.2922517001726097,8.457543910046345,8.457543910046345,8.457543910046345,0.0,0.0,0.0,548.3714290380035
2012-10-23,540.3399057469097,466.54333899224065,635.5461092213393,540.3399057469097,540.3399057469097,7.014757458453699,7.014757458453699,7.014757458453699,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591398018,-0.9664435591398018,-0.9664435591398018,7.9812010175934995,7.9812010175934995,7.9812010175934995,0.0,0.0,0.0,547.3546632053634
2012-10-25,540.6074435844697,463.74439351333655,633.6548350438692,540.6074435844697,540.6074435844697,7.327180993949404,7.327180993949404,7.327180993949404,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908272989,0.17589882908272989,0.17589882908272989,7.151282164866673,7.151282164866673,7.151282164866673,0.0,0.0,0.0,547.9346245784191
2012-10-29,541.1425192595898,465.85155009559463,634.4035452310927,541.1425192595898,541.1425192595898,5.568184986791495,5.568184986791495,5.568184986791495,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001658837,-0.2922517001658837,-0.2922517001658837,5.860436686957378,5.860436686957378,5.860436686957378,0.0,0.0,0.0,546.7107042463813
2012-10-30,541.2762881783699,467.0964434344951,630.061341570214,541.2762881783699,541.2762881783699,4.6081629512939335,4.6081629512939335,4.6081629512939335,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591338664,-0.9664435591338664,-0.9664435591338664,5.574606510427801,5.574606510427801,5.574606510427801,0.0,0.0,0.0,545.8844511296638
2012-10-31,541.4100570971498,464.9522939972337,632.4080790605833,541.4100570971498,541.4100570971498,4.775916919250996,4.775916919250996,4.775916919250996,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396641482,-0.5102600396641482,-0.5102600396641482,5.286176958915145,5.286176958915145,5.286176958915145,0.0,0.0,0.0,546.1859740164008
2012-11-01,541.5438260159298,462.58168836372437,626.1020396515867,541.5438260159298,541.5438260159298,5.161553059630976,5.161553059630976,5.161553059630976,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908344118,0.17589882908344118,0.17589882908344118,4.985654230547534,4.985654230547534,4.985654230547534,0.0,0.0,0.0,546.7053790755607
2012-11-02,541.6775949347099,458.7409661012875,624.5794391660439,541.6775949347099,541.6775949347099,3.0520832373865177,3.0520832373865177,3.0520832373865177,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356196497,-1.6114527356196497,-1.6114527356196497,4.663535973006168,4.663535973006168,4.663535973006168,0.0,0.0,0.0,544.7296781720964
2012-11-05,542.0789016910499,463.17021900558257,638.454798427052,542.0789016910499,542.0789016910499,3.1865871956239733,3.1865871956239733,3.1865871956239733,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016397156,-0.29225170016397156,-0.29225170016397156,3.4788388957879453,3.4788388957879453,3.4788388957879453,0.0,0.0,0.0,545.2654888866738
2012-11-06,542.2126706098298,466.0629330550399,629.0917497194636,542.2126706098298,542.2126706098298,2.019282542177786,2.019282542177786,2.019282542177786,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591367145,-0.9664435591367145,-0.9664435591367145,2.9857261013145004,2.9857261013145004,2.9857261013145004,0.0,0.0,0.0,544.2319531520076
2012-11-07,542.34643952861,456.7544301440105,621.4212056828201,542.34643952861,542.34643952861,1.9235624858110119,1.9235624858110119,1.9235624858110119,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396643086,-0.5102600396643086,-0.5102600396643086,2.4338225254753203,2.4338225254753203,2.4338225254753203,0.0,0.0,0.0,544.2700020144209
2012-11-08,542.4802084473899,462.2013262981154,628.862745359055,542.4802084473899,542.4802084473899,1.9955292078120317,1.9955292078120317,1.9955292078120317,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908402793,0.17589882908402793,0.17589882908402793,1.8196303787280035,1.8196303787280035,1.8196303787280035,0.0,0.0,0.0,544.475737655202
2012-11-09,542.61397736617,459.83753649197524,626.2694641297562,542.61397736617,542.61397736617,-0.47000175792446874,-0.47000175792446874,-0.47000175792446874,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356213648,-1.6114527356213648,-1.6114527356213648,1.1414509776968962,1.1414509776968962,1.1414509776968962,0.0,0.0,0.0,542.1439756082456
2012-11-12,543.01528412251,463.1045694016074,624.143466173839,543.01528412251,543.01528412251,-1.5570680957873821,-1.5570680957873821,-1.5570680957873821,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170017153745,-0.29225170017153745,-0.29225170017153745,-1.2648163956158445,-1.2648163956158445,-1.2648163956158445,0.0,0.0,0.0,541.4582160267227
2012-11-15,543.41659087885,461.21203755902894,626.3492255547842,543.41659087885,543.41659087885,-3.9444135656782353,-3.9444135656782353,-3.9444135656782353,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290834107,0.1758988290834107,0.1758988290834107,-4.120312394761646,-4.120312394761646,-4.120312394761646,0.0,0.0,0.0,539.4721773131718
2012-11-16,543.5503597976301,456.7204345337076,626.5895635103316,543.5503597976301,543.5503597976301,-6.742283758255154,-6.742283758255154,-6.742283758255154,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356213333,-1.6114527356213333,-1.6114527356213333,-5.130831022633822,-5.130831022633822,-5.130831022633822,0.0,0.0,0.0,536.808076039375
2012-11-19,543.9516665539701,459.90865158119414,617.5907699240541,543.9516665539701,543.9516665539701,-8.457434739187049,-8.457434739187049,-8.457434739187049,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016481156,-0.29225170016481156,-0.29225170016481156,-8.165183039022237,-8.165183039022237,-8.165183039022237,0.0,0.0,0.0,535.494231814783
2012-11-20,544.0854354727502,448.1848587816875,618.6430497734563,544.0854354727502,544.0854354727502,-10.097237313197004,-10.097237313197004,-10.097237313197004,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591395165,-0.9664435591395165,-0.9664435591395165,-9.130793754057487,-9.130793754057487,-9.130793754057487,0.0,0.0,0.0,533.9881981595532
2012-11-21,544.2192043915302,450.28119278267366,612.1495220699177,544.2192043915302,544.2192043915302,-10.559784985390907,-10.559784985390907,-10.559784985390907,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396677259,-0.5102600396677259,-0.5102600396677259,-10.049524945723183,-10.049524945723183,-10.049524945723183,0.0,0.0,0.0,533.6594194061392
2012-11-22,544.3529733103101,449.9604742698036,622.9577290897355,544.3529733103101,544.3529733103101,-10.731506731055632,-10.731506731055632,-10.731506731055632,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908279345,0.17589882908279345,0.17589882908279345,-10.907405560138423,-10.907405560138423,-10.907405560138423,0.0,0.0,0.0,533.6214665792544
2012-11-23,544.4867422290902,454.1965075048812,614.1211416785268,544.4867422290902,544.4867422290902,-13.302684415270589,-13.302684415270589,-13.302684415270589,0.0,0.0,0.0,0.0,0.0,0.0,-1.611452735619741,-1.611452735619741,-1.611452735619741,-11.691231679650848,-11.691231679650848,-11.691231679650848,0.0,0.0,0.0,531.1840578138195
2012-11-26,544.8880489854301,442.47894985589227,615.9354206515022,544.8880489854301,544.8880489854301,-13.776977711210321,-13.776977711210321,-13.776977711210321,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016763846,-0.29225170016763846,-0.29225170016763846,-13.484726011042682,-13.484726011042682,-13.484726011042682,0.0,0.0,0.0,531.1110712742199
2012-11-27,545.0218179042103,447.4317138215625,614.6491953238233,545.0218179042103,545.0218179042103,-14.833245382034185,-14.833245382034185,-14.833245382034185,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591423647,-0.9664435591423647,-0.9664435591423647,-13.86680182289182,-13.86680182289182,-13.86680182289182,0.0,0.0,0.0,530.1885725221761
2012-11-29,545.2893557417702,451.83017758959454,617.0055587849023,545.2893557417702,545.2893557417702,-14.098620941211436,-14.098620941211436,-14.098620941211436,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290821761,0.1758988290821761,0.1758988290821761,-14.274519770293612,-14.274519770293612,-14.274519770293612,0.0,0.0,0.0,531.1907348005589
2012-11-30,545.4231246605502,445.753569060735,616.9250583237487,545.4231246605502,545.4231246605502,-15.908400900123723,-15.908400900123723,-15.908400900123723,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356214563,-1.6114527356214563,-1.6114527356214563,-14.296948164502268,-14.296948164502268,-14.296948164502268,0.0,0.0,0.0,529.5147237604265
2012-12-03,545.8244314168903,445.00914233303996,616.7521009224507,545.8244314168903,545.8244314168903,-13.959214203806354,-13.959214203806354,-13.959214203806354,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001704655,-0.2922517001704655,-0.2922517001704655,-13.66696250363589,-13.66696250363589,-13.66696250363589,0.0,0.0,0.0,531.865217213084
2012-12-04,545.9582003356703,447.78276877776887,612.6622814627366,545.9582003356703,545.9582003356703,-14.211413936236557,-14.211413936236557,-14.211413936236557,0.0,0.0,0.0,0.0,0.0,0.0,-0.966443559136429,-0.966443559136429,-0.966443559136429,-13.24497037710013,-13.24497037710013,-13.24497037710013,0.0,0.0,0.0,531.7467863994337
2012-12-05,546.0919692544503,452.81083563420583,614.8711166703304,546.0919692544503,546.0919692544503,-13.242152849805919,-13.242152849805919,-13.242152849805919,0.0,0.0,0.0,0.0,0.0,0.0,-0.510260039669595,-0.510260039669595,-0.510260039669595,-12.731892810136321,-12.731892810136321,-12.731892810136321,0.0,0.0,0.0,532.8498164046443
2012-12-06,546.2257381732303,449.20296431071944,614.6844983537532,546.2257381732303,546.2257381732303,-11.963082857754173,-11.963082857754173,-11.963082857754173,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908276294,0.17589882908276294,0.17589882908276294,-12.138981686836937,-12.138981686836937,-12.138981686836937,0.0,0.0,0.0,534.2626553154761
2012-12-07,546.3595070920104,451.5003616796409,620.1443124812818,546.3595070920104,546.3595070920104,-13.090053293832877,-13.090053293832877,-13.090053293832877,0.0,0.0,0.0,0.0,0.0,0.0,-1.611452735620644,-1.611452735620644,-1.611452735620644,-11.478600558212234,-11.478600558212234,-11.478600558212234,0.0,0.0,0.0,533.2694537981776
